t,y1,y2
0.20400,238.0,-238.0
0.20425,238.3,-238.3
0.20450,238.6,-238.6
0.20475,238.9,-238.9
0.20500,239.2,-239.2
0.20525,239.5,-239.5
0.20550,239.8,-239.8
0.20575,240.0,-240.0
0.20600,240.3,-240.3
0.20625,240.6,-240.6
0.20650,240.9,-240.9
0.20675,241.2,-241.2
0.20700,241.5,-241.5
0.20725,241.8,-241.8
0.20750,242.1,-242.1
0.20775,242.4,-242.4
0.20800,242.7,-242.7
0.20825,243.0,-243.0
0.20850,243.3,-243.3
0.20875,243.5,-243.5
0.20900,243.8,-243.8
0.20925,244.1,-244.1
0.20950,244.4,-244.4
0.20975,244.7,-244.7
0.21000,245.0,-245.0
0.21025,245.3,-245.3
0.21050,245.6,-245.6
0.21075,245.9,-245.9
0.21100,246.2,-246.2
0.21125,246.5,-246.5
0.21150,246.8,-246.8
0.21175,247.0,-247.0
0.21200,247.3,-247.3
0.21225,247.6,-247.6
0.21250,247.9,-247.9
0.21275,248.2,-248.2
0.21300,248.5,-248.5
0.21325,248.8,-248.8
0.21350,249.1,-249.1
0.21375,249.4,-249.4
0.21400,249.7,-249.7
0.21425,250.0,-250.0
0.21450,250.3,-250.3
0.21475,250.5,-250.5
0.21500,250.8,-250.8
0.21525,251.1,-251.1
0.21550,251.4,-251.4
0.21575,251.7,-251.7
0.21600,252.0,-252.0
0.21625,252.3,-252.3
0.21650,252.6,-252.6
0.21675,252.9,-252.9
0.21700,253.2,-253.2
0.21725,253.5,-253.5
0.21750,253.8,-253.8
0.21775,254.0,-254.0
0.21800,254.3,-254.3
0.21825,254.6,-254.6
0.21850,254.9,-254.9
0.21875,255.2,-255.2
0.21900,255.5,-255.5
0.21925,255.8,-255.8
0.21950,256.1,-256.1
0.21975,256.4,-256.4
0.22000,256.7,-256.7
0.22025,257.0,-257.0
0.22050,257.3,-257.3
0.22075,257.5,-257.5
0.22100,257.8,-257.8
0.22125,258.1,-258.1
0.22150,258.4,-258.4
0.22175,258.7,-258.7
0.22200,259.0,-259.0
0.22225,259.3,-259.3
0.22250,259.6,-259.6
0.22275,259.9,-259.9
0.22300,260.2,-260.2
0.22325,260.5,-260.5
0.22350,260.8,-260.8
0.22375,261.0,-261.0
0.22400,261.3,-261.3
0.22425,261.6,-261.6
0.22450,261.9,-261.9
0.22475,262.2,-262.2
0.22500,262.5,-262.5
0.22525,262.8,-262.8
0.22550,263.1,-263.1
0.22575,263.4,-263.4
0.22600,263.7,-263.7
0.22625,264.0,-264.0
0.22650,264.3,-264.3
0.22675,264.5,-264.5
0.22700,264.8,-264.8
0.22725,265.1,-265.1
0.22750,265.4,-265.4
0.22775,265.7,-265.7
0.22800,266.0,-266.0
0.22825,266.3,-266.3
0.22850,266.6,-266.6
0.22875,266.9,-266.9
0.22900,267.2,-267.2
0.22925,267.5,-267.5
0.22950,267.8,-267.8
0.22975,268.0,-268.0
0.23000,268.3,-268.3
0.23025,268.6,-268.6
0.23050,268.9,-268.9
0.23075,269.2,-269.2
0.23100,269.5,-269.5
0.23125,269.8,-269.8
0.23150,270.1,-270.1
0.23175,270.4,-270.4
0.23200,270.7,-270.7
0.23225,271.0,-271.0
0.23250,271.3,-271.3
0.23275,271.5,-271.5
0.23300,271.8,-271.8
0.23325,272.1,-272.1
0.23350,272.4,-272.4
0.23375,272.7,-272.7
0.23400,273.0,-273.0
0.23425,273.3,-273.3
0.23450,273.6,-273.6
0.23475,273.9,-273.9
0.23500,274.2,-274.2
0.23525,274.5,-274.5
0.23550,274.8,-274.8
0.23575,275.0,-275.0
0.23600,275.3,-275.3
0.23625,275.6,-275.6
0.23650,275.9,-275.9
0.23675,276.2,-276.2
0.23700,276.5,-276.5
0.23725,276.8,-276.8
0.23750,277.1,-277.1
0.23775,277.4,-277.4
0.23800,277.7,-277.7
0.23825,278.0,-278.0
0.23850,278.3,-278.3
0.23875,278.5,-278.5
0.23900,278.8,-278.8
0.23925,279.1,-279.1
0.23950,279.4,-279.4
0.23975,279.7,-279.7
0.24000,280.0,-280.0
0.24025,280.3,-280.3
0.24050,280.6,-280.6
0.24075,280.9,-280.9
0.24100,281.2,-281.2
0.24125,281.5,-281.5
0.24150,281.8,-281.8
0.24175,282.0,-282.0
0.24200,282.3,-282.3
0.24225,282.6,-282.6
0.24250,282.9,-282.9
0.24275,283.2,-283.2
0.24300,283.5,-283.5
0.24325,283.8,-283.8
0.24350,284.1,-284.1
0.24375,284.4,-284.4
0.24400,284.7,-284.7
0.24425,285.0,-285.0
0.24450,285.3,-285.3
0.24475,285.5,-285.5
0.24500,285.8,-285.8
0.24525,286.1,-286.1
0.24550,286.4,-286.4
0.24575,286.7,-286.7
0.24600,287.0,-287.0
0.24625,287.3,-287.3
0.24650,287.6,-287.6
0.24675,287.9,-287.9
0.24700,288.2,-288.2
0.24725,288.5,-288.5
0.24750,288.8,-288.8
0.24775,289.0,-289.0
0.24800,289.3,-289.3
0.24825,289.6,-289.6
0.24850,289.9,-289.9
0.24875,290.2,-290.2
0.24900,290.5,-290.5
