t,y1e,y2e,y1o,y2o
0.79000,-55.0,137.5220.0,27.5
0.79025,-54.9,137.2219.5,27.4
0.79050,-54.8,136.9219.0,27.4
0.79075,-54.6,136.6218.5,27.3
0.79100,-54.5,136.2218.0,27.2
0.79125,-54.4,135.9217.5,27.2
0.79150,-54.3,135.6217.0,27.1
0.79175,-54.1,135.3216.5,27.1
0.79200,-54.0,135.0216.0,27.0
0.79225,-53.9,134.7215.5,26.9
0.79250,-53.8,134.4215.0,26.9
0.79275,-53.6,134.1214.5,26.8
0.79300,-53.5,133.7214.0,26.7
0.79325,-53.4,133.4213.5,26.7
0.79350,-53.3,133.1213.0,26.6
0.79375,-53.1,132.8212.5,26.6
0.79400,-53.0,132.5212.0,26.5
0.79425,-52.9,132.2211.5,26.4
0.79450,-52.8,131.9211.0,26.4
0.79475,-52.6,131.6210.5,26.3
0.79500,-52.5,131.2210.0,26.2
0.79525,-52.4,130.9209.5,26.2
0.79550,-52.3,130.6209.0,26.1
0.79575,-52.1,130.3208.5,26.1
0.79600,-52.0,130.0208.0,26.0
0.79625,-51.9,129.7207.5,25.9
0.79650,-51.8,129.4207.0,25.9
0.79675,-51.6,129.1206.5,25.8
0.79700,-51.5,128.7206.0,25.7
0.79725,-51.4,128.4205.5,25.7
0.79750,-51.3,128.1205.0,25.6
0.79775,-51.1,127.8204.5,25.6
0.79800,-51.0,127.5204.0,25.5
0.79825,-50.9,127.2203.5,25.4
0.79850,-50.8,126.9203.0,25.4
0.79875,-50.6,126.6202.5,25.3
0.79900,-50.5,126.2202.0,25.2
0.79925,-50.4,125.9201.5,25.2
0.79950,-50.3,125.6201.0,25.1
0.79975,-50.1,125.3200.5,25.1
0.80000,-50.0,125.0200.0,25.0
0.80025,-49.9,124.7199.5,24.9
0.80050,-49.8,124.4199.0,24.9
0.80075,-49.6,124.1198.5,24.8
0.80100,-49.5,123.7198.0,24.7
0.80125,-49.4,123.4197.5,24.7
0.80150,-49.3,123.1197.0,24.6
0.80175,-49.1,122.8196.5,24.6
0.80200,-49.0,122.5196.0,24.5
0.80225,-48.9,122.2195.5,24.4
0.80250,-48.8,121.9195.0,24.4
0.80275,-48.6,121.6194.5,24.3
0.80300,-48.5,121.2194.0,24.2
0.80325,-48.4,120.9193.5,24.2
0.80350,-48.3,120.6193.0,24.1
0.80375,-48.1,120.3192.5,24.1
0.80400,-48.0,120.0192.0,24.0
0.80425,-47.9,119.7191.5,23.9
0.80450,-47.8,119.4191.0,23.9
0.80475,-47.6,119.1190.5,23.8
0.80500,-47.5,118.7190.0,23.7
0.80525,-47.4,118.4189.5,23.7
0.80550,-47.3,118.1189.0,23.6
0.80575,-47.1,117.8188.5,23.6
0.80600,-47.0,117.5188.0,23.5
0.80625,-46.9,117.2187.5,23.4
0.80650,-46.8,116.9187.0,23.4
0.80675,-46.6,116.6186.5,23.3
0.80700,-46.5,116.2186.0,23.2
0.80725,-46.4,115.9185.5,23.2
0.80750,-46.3,115.6185.0,23.1
0.80775,-46.1,115.3184.5,23.1
0.80800,-46.0,115.0184.0,23.0
0.80825,-45.9,114.7183.5,22.9
0.80850,-45.8,114.4183.0,22.9
0.80875,-45.6,114.1182.5,22.8
0.80900,-45.5,113.7182.0,22.7
0.80925,-45.4,113.4181.5,22.7
0.80950,-45.3,113.1181.0,22.6
0.80975,-45.1,112.8180.5,22.6
0.81000,-45.0,112.5180.0,22.5
0.81025,-44.9,112.2179.5,22.4
0.81050,-44.8,111.9179.0,22.4
0.81075,-44.6,111.6178.5,22.3
0.81100,-44.5,111.2178.0,22.2
0.81125,-44.4,110.9177.5,22.2
0.81150,-44.3,110.6177.0,22.1
0.81175,-44.1,110.3176.5,22.1
0.81200,-44.0,110.0176.0,22.0
0.81225,-43.9,109.7175.5,21.9
0.81250,-43.8,109.4175.0,21.9
0.81275,-43.6,109.1174.5,21.8
0.81300,-43.5,108.7174.0,21.7
0.81325,-43.4,108.4173.5,21.7
0.81350,-43.3,108.1173.0,21.6
0.81375,-43.1,107.8172.5,21.6
0.81400,-43.0,107.5172.0,21.5
0.81425,-42.9,107.2171.5,21.4
0.81450,-42.8,106.9171.0,21.4
0.81475,-42.6,106.6170.5,21.3
0.81500,-42.5,106.2170.0,21.2
0.81525,-42.4,105.9169.5,21.2
0.81550,-42.3,105.6169.0,21.1
0.81575,-42.1,105.3168.5,21.1
0.81600,-42.0,105.0168.0,21.0
0.81625,-41.9,104.7167.5,20.9
0.81650,-41.8,104.4167.0,20.9
0.81675,-41.6,104.1166.5,20.8
0.81700,-41.5,103.7166.0,20.7
0.81725,-41.4,103.4165.5,20.7
0.81750,-41.3,103.1165.0,20.6
0.81775,-41.1,102.8164.5,20.6
0.81800,-41.0,102.5164.0,20.5
0.81825,-40.9,102.2163.5,20.4
0.81850,-40.8,101.9163.0,20.4
0.81875,-40.6,101.6162.5,20.3
0.81900,-40.5,101.2162.0,20.2
0.81925,-40.4,100.9161.5,20.2
0.81950,-40.3,100.6161.0,20.1
0.81975,-40.1,100.3160.5,20.1
0.82000,-40.0,100.0160.0,20.0
0.82025,-39.9,99.7159.5,19.9
0.82050,-39.8,99.4159.0,19.9
0.82075,-39.6,99.1158.5,19.8
0.82100,-39.5,98.7158.0,19.7
0.82125,-39.4,98.4157.5,19.7
0.82150,-39.3,98.1157.0,19.6
0.82175,-39.1,97.8156.5,19.6
0.82200,-39.0,97.5156.0,19.5
0.82225,-38.9,97.2155.5,19.4
0.82250,-38.8,96.9155.0,19.4
0.82275,-38.6,96.6154.5,19.3
0.82300,-38.5,96.2154.0,19.2
0.82325,-38.4,95.9153.5,19.2
0.82350,-38.3,95.6153.0,19.1
0.82375,-38.1,95.3152.5,19.1
0.82400,-38.0,95.0152.0,19.0
0.82425,-37.9,94.7151.5,18.9
0.82450,-37.8,94.4151.0,18.9
0.82475,-37.6,94.1150.5,18.8
0.82500,-37.5,93.7150.0,18.7
0.82525,-37.4,93.4149.5,18.7
0.82550,-37.3,93.1149.0,18.6
0.82575,-37.1,92.8148.5,18.6
0.82600,-37.0,92.5148.0,18.5
0.82625,-36.9,92.2147.5,18.4
0.82650,-36.8,91.9147.0,18.4
0.82675,-36.6,91.6146.5,18.3
0.82700,-36.5,91.2146.0,18.2
0.82725,-36.4,90.9145.5,18.2
0.82750,-36.3,90.6145.0,18.1
0.82775,-36.1,90.3144.5,18.1
0.82800,-36.0,90.0144.0,18.0
0.82825,-35.9,89.7143.5,17.9
0.82850,-35.8,89.4143.0,17.9
0.82875,-35.6,89.1142.5,17.8
0.82900,-35.5,88.7142.0,17.7
0.82925,-35.4,88.4141.5,17.7
0.82950,-35.3,88.1141.0,17.6
0.82975,-35.1,87.8140.5,17.6
0.83000,-35.0,87.5140.0,17.5
0.83025,-34.9,87.2139.5,17.4
0.83050,-34.8,86.9139.0,17.4
0.83075,-34.6,86.6138.5,17.3
0.83100,-34.5,86.2138.0,17.2
0.83125,-34.4,85.9137.5,17.2
0.83150,-34.3,85.6137.0,17.1
0.83175,-34.1,85.3136.5,17.1
0.83200,-34.0,85.0136.0,17.0
0.83225,-33.9,84.7135.5,16.9
0.83250,-33.8,84.4135.0,16.9
0.83275,-33.6,84.1134.5,16.8
0.83300,-33.5,83.7134.0,16.7
0.83325,-33.4,83.4133.5,16.7
0.83350,-33.3,83.1133.0,16.6
0.83375,-33.1,82.8132.5,16.6
0.83400,-33.0,82.5132.0,16.5
0.83425,-32.9,82.2131.5,16.4
0.83450,-32.8,81.9131.0,16.4
0.83475,-32.6,81.6130.5,16.3
0.83500,-32.5,81.2130.0,16.2
0.83525,-32.4,80.9129.5,16.2
0.83550,-32.3,80.6129.0,16.1
0.83575,-32.1,80.3128.5,16.1
0.83600,-32.0,80.0128.0,16.0
0.83625,-31.9,79.7127.5,15.9
0.83650,-31.8,79.4127.0,15.9
0.83675,-31.6,79.1126.5,15.8
0.83700,-31.5,78.7126.0,15.7
0.83725,-31.4,78.4125.5,15.7
0.83750,-31.3,78.1125.0,15.6
0.83775,-31.1,77.8124.5,15.6
0.83800,-31.0,77.5124.0,15.5
0.83825,-30.9,77.2123.5,15.4
0.83850,-30.8,76.9123.0,15.4
0.83875,-30.6,76.6122.5,15.3
0.83900,-30.5,76.2122.0,15.2
0.83925,-30.4,75.9121.5,15.2
0.83950,-30.3,75.6121.0,15.1
0.83975,-30.1,75.3120.5,15.1
0.84000,-30.0,75.0120.0,15.0
0.84025,-29.9,74.7119.5,14.9
0.84050,-29.8,74.4119.0,14.9
0.84075,-29.6,74.1118.5,14.8
0.84100,-29.5,73.7118.0,14.7
0.84125,-29.4,73.4117.5,14.7
0.84150,-29.3,73.1117.0,14.6
0.84175,-29.1,72.8116.5,14.6
0.84200,-29.0,72.5116.0,14.5
0.84225,-28.9,72.2115.5,14.4
0.84250,-28.8,71.9115.0,14.4
0.84275,-28.6,71.6114.5,14.3
0.84300,-28.5,71.2114.0,14.2
0.84325,-28.4,70.9113.5,14.2
0.84350,-28.3,70.6113.0,14.1
0.84375,-28.1,70.3112.5,14.1
0.84400,-28.0,70.0112.0,14.0
0.84425,-27.9,69.7111.5,13.9
0.84450,-27.8,69.4111.0,13.9
0.84475,-27.6,69.1110.5,13.8
0.84500,-27.5,68.7110.0,13.7
0.84525,-27.4,68.4109.5,13.7
0.84550,-27.3,68.1109.0,13.6
0.84575,-27.1,67.8108.5,13.6
0.84600,-27.0,67.5108.0,13.5
0.84625,-26.9,67.2107.5,13.4
0.84650,-26.8,66.9107.0,13.4
0.84675,-26.6,66.6106.5,13.3
0.84700,-26.5,66.2106.0,13.2
0.84725,-26.4,65.9105.5,13.2
0.84750,-26.3,65.6105.0,13.1
0.84775,-26.1,65.3104.5,13.1
0.84800,-26.0,65.0104.0,13.0
0.84825,-25.9,64.7103.5,12.9
0.84850,-25.8,64.4103.0,12.9
0.84875,-25.6,64.1102.5,12.8
0.84900,-25.5,63.7102.0,12.7
0.84925,-25.4,63.4101.5,12.7
0.84950,-25.3,63.1101.0,12.6
0.84975,-25.1,62.8100.5,12.6
0.85000,-25.0,62.5100.0,12.5
0.85025,-24.9,62.299.5,12.4
0.85050,-24.8,61.999.0,12.4
0.85075,-24.6,61.698.5,12.3
0.85100,-24.5,61.298.0,12.2
0.85125,-24.4,60.997.5,12.2
0.85150,-24.3,60.697.0,12.1
0.85175,-24.1,60.396.5,12.1
0.85200,-24.0,60.096.0,12.0
0.85225,-23.9,59.795.5,11.9
0.85250,-23.8,59.495.0,11.9
0.85275,-23.6,59.194.5,11.8
0.85300,-23.5,58.794.0,11.7
0.85325,-23.4,58.493.5,11.7
0.85350,-23.3,58.193.0,11.6
0.85375,-23.1,57.892.5,11.6
0.85400,-23.0,57.592.0,11.5
0.85425,-22.9,57.291.5,11.4
0.85450,-22.8,56.991.0,11.4
0.85475,-22.6,56.690.5,11.3
0.85500,-22.5,56.290.0,11.2
0.85525,-22.4,55.989.5,11.2
0.85550,-22.3,55.689.0,11.1
0.85575,-22.1,55.388.5,11.1
0.85600,-22.0,55.088.0,11.0
0.85625,-21.9,54.787.5,10.9
0.85650,-21.8,54.487.0,10.9
0.85675,-21.6,54.186.5,10.8
0.85700,-21.5,53.786.0,10.7
0.85725,-21.4,53.485.5,10.7
0.85750,-21.3,53.185.0,10.6
0.85775,-21.1,52.884.5,10.6
0.85800,-21.0,52.584.0,10.5
0.85825,-20.9,52.283.5,10.4
0.85850,-20.8,51.983.0,10.4
0.85875,-20.6,51.682.5,10.3
0.85900,-20.5,51.282.0,10.2
0.85925,-20.4,50.981.5,10.2
0.85950,-20.3,50.681.0,10.1
0.85975,-20.1,50.380.5,10.1
0.86000,-20.0,50.080.0,10.0
0.86025,-19.9,49.779.5,9.9
0.86050,-19.8,49.479.0,9.9
0.86075,-19.6,49.178.5,9.8
0.86100,-19.5,48.778.0,9.7
0.86125,-19.4,48.477.5,9.7
0.86150,-19.3,48.177.0,9.6
0.86175,-19.1,47.876.5,9.6
0.86200,-19.0,47.576.0,9.5
0.86225,-18.9,47.275.5,9.4
0.86250,-18.8,46.975.0,9.4
0.86275,-18.6,46.674.5,9.3
0.86300,-18.5,46.274.0,9.2
0.86325,-18.4,45.973.5,9.2
0.86350,-18.3,45.673.0,9.1
0.86375,-18.1,45.372.5,9.1
0.86400,-18.0,45.072.0,9.0
0.86425,-17.9,44.771.5,8.9
0.86450,-17.8,44.471.0,8.9
0.86475,-17.6,44.170.5,8.8
0.86500,-17.5,43.770.0,8.7
0.86525,-17.4,43.469.5,8.7
0.86550,-17.3,43.169.0,8.6
0.86575,-17.1,42.868.5,8.6
0.86600,-17.0,42.568.0,8.5
0.86625,-16.9,42.267.5,8.4
0.86650,-16.8,41.967.0,8.4
0.86675,-16.6,41.666.5,8.3
0.86700,-16.5,41.266.0,8.2
0.86725,-16.4,40.965.5,8.2
0.86750,-16.3,40.665.0,8.1
0.86775,-16.1,40.364.5,8.1
0.86800,-16.0,40.064.0,8.0
0.86825,-15.9,39.763.5,7.9
0.86850,-15.8,39.463.0,7.9
0.86875,-15.6,39.162.5,7.8
0.86900,-15.5,38.762.0,7.7
0.86925,-15.4,38.461.5,7.7
0.86950,-15.3,38.161.0,7.6
0.86975,-15.1,37.860.5,7.6
0.87000,-15.0,37.560.0,7.5
0.87025,-14.9,37.259.5,7.4
0.87050,-14.8,36.959.0,7.4
0.87075,-14.6,36.658.5,7.3
0.87100,-14.5,36.258.0,7.2
0.87125,-14.4,35.957.5,7.2
0.87150,-14.3,35.657.0,7.1
0.87175,-14.1,35.356.5,7.1
0.87200,-14.0,35.056.0,7.0
0.87225,-13.9,34.755.5,6.9
0.87250,-13.8,34.455.0,6.9
0.87275,-13.6,34.154.5,6.8
0.87300,-13.5,33.754.0,6.7
0.87325,-13.4,33.453.5,6.7
0.87350,-13.3,33.153.0,6.6
0.87375,-13.1,32.852.5,6.6
0.87400,-13.0,32.552.0,6.5
0.87425,-12.9,32.251.5,6.4
0.87450,-12.8,31.951.0,6.4
0.87475,-12.6,31.650.5,6.3
0.87500,-12.5,31.250.0,6.2
0.87525,-12.4,30.949.5,6.2
0.87550,-12.3,30.649.0,6.1
0.87575,-12.1,30.348.5,6.1
0.87600,-12.0,30.048.0,6.0
0.87625,-11.9,29.747.5,5.9
0.87650,-11.8,29.447.0,5.9
0.87675,-11.6,29.146.5,5.8
0.87700,-11.5,28.746.0,5.7
0.87725,-11.4,28.445.5,5.7
0.87750,-11.3,28.145.0,5.6
0.87775,-11.1,27.844.5,5.6
0.87800,-11.0,27.544.0,5.5
0.87825,-10.9,27.243.5,5.4
0.87850,-10.8,26.943.0,5.4
0.87875,-10.6,26.642.5,5.3
0.87900,-10.5,26.242.0,5.2
0.87925,-10.4,25.941.5,5.2
0.87950,-10.3,25.641.0,5.1
0.87975,-10.1,25.340.5,5.1
0.88000,-10.0,25.040.0,5.0
0.88025,-9.9,24.739.5,4.9
0.88050,-9.8,24.439.0,4.9
0.88075,-9.6,24.138.5,4.8
0.88100,-9.5,23.738.0,4.7
0.88125,-9.4,23.437.5,4.7
0.88150,-9.3,23.137.0,4.6
0.88175,-9.1,22.836.5,4.6
0.88200,-9.0,22.536.0,4.5
0.88225,-8.9,22.235.5,4.4
0.88250,-8.8,21.935.0,4.4
0.88275,-8.6,21.634.5,4.3
0.88300,-8.5,21.234.0,4.2
0.88325,-8.4,20.933.5,4.2
0.88350,-8.3,20.633.0,4.1
0.88375,-8.1,20.332.5,4.1
0.88400,-8.0,20.032.0,4.0
0.88425,-7.9,19.731.5,3.9
0.88450,-7.8,19.431.0,3.9
0.88475,-7.6,19.130.5,3.8
0.88500,-7.5,18.730.0,3.7
0.88525,-7.4,18.429.5,3.7
0.88550,-7.3,18.129.0,3.6
0.88575,-7.1,17.828.5,3.6
0.88600,-7.0,17.528.0,3.5
0.88625,-6.9,17.227.5,3.4
0.88650,-6.8,16.927.0,3.4
0.88675,-6.6,16.626.5,3.3
0.88700,-6.5,16.226.0,3.2
0.88725,-6.4,15.925.5,3.2
0.88750,-6.3,15.625.0,3.1
0.88775,-6.1,15.324.5,3.1
0.88800,-6.0,15.024.0,3.0
0.88825,-5.9,14.723.5,2.9
0.88850,-5.8,14.423.0,2.9
0.88875,-5.6,14.122.5,2.8
0.88900,-5.5,13.722.0,2.7
0.88925,-5.4,13.421.5,2.7
0.88950,-5.3,13.121.0,2.6
0.88975,-5.1,12.820.5,2.6
0.89000,-5.0,12.520.0,2.5
0.89025,-4.9,12.219.5,2.4
0.89050,-4.8,11.919.0,2.4
0.89075,-4.6,11.618.5,2.3
0.89100,-4.5,11.218.0,2.2
0.89125,-4.4,10.917.5,2.2
0.89150,-4.3,10.617.0,2.1
0.89175,-4.1,10.316.5,2.1
0.89200,-4.0,10.016.0,2.0
0.89225,-3.9,9.715.5,1.9
0.89250,-3.8,9.415.0,1.9
0.89275,-3.6,9.114.5,1.8
0.89300,-3.5,8.714.0,1.7
0.89325,-3.4,8.413.5,1.7
0.89350,-3.3,8.113.0,1.6
0.89375,-3.1,7.812.5,1.6
0.89400,-3.0,7.512.0,1.5
0.89425,-2.9,7.211.5,1.4
0.89450,-2.8,6.911.0,1.4
0.89475,-2.6,6.610.5,1.3
0.89500,-2.5,6.210.0,1.2
0.89525,-2.4,5.99.5,1.2
0.89550,-2.3,5.69.0,1.1
0.89575,-2.1,5.38.5,1.1
0.89600,-2.0,5.08.0,1.0
0.89625,-1.9,4.77.5,0.9
0.89650,-1.8,4.47.0,0.9
0.89675,-1.6,4.16.5,0.8
0.89700,-1.5,3.76.0,0.7
0.89725,-1.4,3.45.5,0.7
0.89750,-1.3,3.15.0,0.6
0.89775,-1.1,2.84.5,0.6
0.89800,-1.0,2.54.0,0.5
0.89825,-0.9,2.23.5,0.4
0.89850,-0.8,1.93.0,0.4
0.89875,-0.6,1.62.5,0.3
0.89900,-0.5,1.22.0,0.2
0.89925,-0.4,0.91.5,0.2
0.89950,-0.3,0.61.0,0.1
0.89975,-0.1,0.30.5,0.1
0.90000,0.0,0.0,0.0,0.0
